DATE,0,1,2,3,4,5,6,7,8,9,Average,Yearly_Deviation
2022-02-25,,,,,,,,,,,0.0,-0.02
2022-02-26,,,,,,,,,,,0.0,-0.275
2022-02-27,0.02,,,,0.04,,0.06,0.19,,,0.0775,-0.14250000000000002
2022-02-28,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0
2022-03-01,0.17,,,,0.09,0.17,0.02,0.04,0.08,0.11,0.0949999999999999,-0.8750000000000001
2022-03-02,0.0,,,,0.0,,0.0,0.0,,0.01,0.0,-1.5200000000000002
2022-03-03,,,,,,,,,,0.0,0.0,-0.0175
2022-03-04,,,,,,,,,,,0.0,0.0
2022-03-05,,,,,,,,,,,0.0,-0.12
2022-03-06,,,,,,,,,0.0,,0.0,-0.1
2022-03-07,,,,,,,,,,,0.0,0.0
2022-03-08,,,,,,,,,,,0.0,0.0
2022-03-09,,,,,,,,,,,0.0,0.0
2022-03-10,,,,,,,,,,,0.0,0.0
2022-03-11,,,,,,,,,,,0.0,0.0
2022-03-12,,,,,,,,,,,0.0,-0.6699999999999999
2022-03-13,1.39,0.2,,0.31,1.75,,0.66,1.65,1.14,,1.0142857142857145,0.8842857142857145
2022-03-14,0.0,0.08,,,0.01,,0.31,0.02,0.0,0.29,0.07,0.07
2022-03-15,0.25,,,,0.34,,0.13,0.3,,0.0,0.255,0.255
2022-03-16,0.0,,,,0.0,,0.0,0.0,,,0.0,-0.0659999999999999
2022-03-17,,0.11,0.16,0.13,,0.24,0.03,,,,0.134,0.134
2022-03-18,0.0,0.94,0.85,,0.05,1.85,0.32,,0.08,1.07,0.5842857142857143,0.5842857142857143
2022-03-19,0.39,1.5,0.47,,0.39,0.12,0.48,0.36,0.03,0.14,0.4675,0.4675
2022-03-20,0.08,,,,0.18,,0.06,0.09,0.02,0.14,0.086,-0.18566666666666662
2022-03-21,0.0,,,,0.0,,0.0,0.0,0.09,0.0,0.018,-0.12449999999999999
2022-03-22,,,,,,,,0.0,0.08,0.02,0.04,0.03
2022-03-23,,,,,,0.08,,,,0.0,0.08,0.08
2022-03-24,,,,,,,,,,,0.0,0.0
2022-03-25,,,,,,,,,,,0.0,0.0
2022-03-26,0.99,0.53,,,1.16,,0.87,1.42,0.39,3.24,0.8933333333333334,0.8933333333333334
2022-03-27,0.05,,,,0.05,,0.03,0.14,,0.0,0.0675,-0.9325
2022-03-28,0.0,,,,0.0,,0.0,0.0,,,0.0,-0.9375
2022-03-29,,,,,,,,,,,0.0,-0.0375
2022-03-30,,,,,,,,,,,0.0,-0.25
2022-03-31,,0.14,0.0,,,,0.01,,,,0.05,0.05
2022-04-01,,,,,,,0.0,,,,0.0,0.0
2022-04-02,,,,,,,,,,,0.0,0.0
2022-04-03,,,,,,,,,,,0.0,-0.41
2022-04-04,,,,,,,,,,,0.0,-1.2814285714285716
2022-04-05,,,,,,,,,,,0.0,0.0
2022-04-06,,,,,,,,,,,0.0,-0.98
2022-04-07,,,0.08,,,,0.28,,0.47,,0.2766666666666666,0.2766666666666666
2022-04-08,,,0.0,,,,0.0,,0.0,,0.0,0.0
2022-04-09,,,,,0.2,,,,,,0.2,0.2
2022-04-10,,,,,0.0,,,,,,0.0,0.0
2022-04-11,,,,,,,,,,0.35,0.0,0.0
2022-04-12,0.55,,,,,,,,,0.0,0.55,-0.18500000000000005
2022-04-13,0.71,,,,0.71,0.98,,3.27,1.18,,1.37,0.4425000000000001
2022-04-14,0.0,1.22,,,0.0,4.8,1.57,0.0,0.43,0.24,1.1457142857142857,1.0757142857142858
2022-04-15,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0
2022-04-16,,,,,,,,,,,0.0,-0.03
2022-04-17,,,,,,,,,,,0.0,-0.0166666666666666
2022-04-18,,,,,,,,,,,0.0,-0.0999999999999999
2022-04-19,,,,,,,,,,,0.0,0.0
2022-04-20,,,,,,,,,,,0.0,0.0
2022-04-21,,,,,,,,,,,0.0,0.0
2022-04-22,,,,,,,,,,,0.0,0.0
2022-04-23,,,,,,,,,,,0.0,-0.01
2022-04-24,,,,,,,,,,,0.0,0.0
2022-04-25,,,,,,,,,,,0.0,0.0
2022-04-26,,,,,,0.43,,,,0.94,0.43,0.43
2022-04-27,,,,,,,,,,,0.0,0.0
2022-04-28,,,,,,,,,,,0.0,-0.1275
2022-04-29,,0.73,0.44,,,0.67,,,,,0.6133333333333333,0.6008333333333333
2022-04-30,,,,,,,,,,,0.0,-0.6728571428571428
2022-05-01,,,,,,,,,,,0.0,-0.2528571428571428
2022-05-02,,,,,,,,,,,0.0,-0.1875
2022-05-03,,,,,,,,,,,0.0,-0.005
2022-05-04,,,,,,,,,,,0.0,-0.1525
2022-05-05,,,,,,,,,,,0.0,-0.612
2022-05-06,,,,,,,,,,,0.0,0.0
2022-05-07,,,,,,,,,,,0.0,0.0
2022-05-08,,,,,,,,,,,0.0,-0.1925
2022-05-09,,,,,,,,,,,0.0,0.0
2022-05-10,,,,,,,,,,,0.0,-0.2799999999999999
2022-05-11,,,,,,,,,,,0.0,-0.13
2022-05-12,,,,,,,,,,,0.0,0.0
2022-05-13,,,,,,0.31,,,,,0.31,0.31
2022-05-14,,,,,,,,,,,0.0,0.0
2022-05-15,,,,,,,,,,,0.0,-0.1399999999999999
2022-05-16,,,,,,,,,,,0.0,-1.597777777777778
2022-05-17,,,,,,,,,,,0.0,-0.741111111111111
2022-05-18,,,,,,,,,,,0.0,-0.0839999999999999
2022-05-19,,,,,,,,,,,0.0,0.0
2022-05-20,,,,,,,,,,,0.0,-0.635
2022-05-21,,,,,,,,,,,0.0,-0.3428571428571429
2022-05-22,,,,,,,,,,,0.0,-0.0249999999999999
2022-05-23,,,,,,,,,,,0.0,0.0
2022-05-24,,,,,,,,,,,0.0,-0.02
2022-05-25,,,,,,,,,,,0.0,-0.182
2022-05-26,,,,,,,,,,,0.0,-0.06
2022-05-27,,,,,,,,,,,0.0,-0.2275
2022-05-28,,,,,,,,,,,0.0,-0.4019999999999999
2022-05-29,,,,,,,,,,,0.0,-0.27
2022-05-30,,,,,,,,,,,0.0,-0.015
2022-05-31,,,,,,,,,,,0.0,-0.55
2022-06-01,,,,,,,,,,,0.0,-0.0625
2022-06-02,,,,,,,,,,,0.0,0.0
2022-06-03,,,,,,,,,,,0.0,-0.255
2022-06-04,,,,,,,,,,,0.0,-0.7849999999999999
2022-06-05,,,,0.67,,1.57,0.17,,,1.14,0.8033333333333333,0.8033333333333333
2022-06-06,,1.42,0.08,,,,,,1.26,0.15,0.92,0.92
2022-06-07,,,,,,,,,,,0.0,0.0
2022-06-08,,,,,,,,,,,0.0,-0.0033333333333333
2022-06-09,,,,,,,,0.48,,,0.48,0.4733333333333334
2022-06-10,,,,,,,,,,,0.0,-0.09
2022-06-11,,,,,,,,,,,0.0,-0.9766666666666668
2022-06-12,,,,,,,,,,,0.0,-0.008
2022-06-13,,,,,,,,,,,0.0,-0.2
2022-06-14,,,0.48,,,0.24,,,,,0.36,0.36
2022-06-15,0.2,0.71,0.61,,,,,0.51,,,0.5075000000000001,0.23583333333333345
2022-06-16,,,,,,,,,,,0.0,-0.15625
2022-06-17,,,,,,,,,,,0.0,-0.005
2022-06-18,,,,,,,,,,,0.0,-0.206
2022-06-19,,,,,,,,,,,0.0,-0.025
2022-06-20,,,,,,,,,,,0.0,0.0
2022-06-21,,,,,,,,,,,0.0,0.0
2022-06-22,,,,,,,,,,,0.0,-0.22
2022-06-23,2.17,,,,2.47,,,,,,2.3200000000000003,1.3900000000000001
2022-06-24,,,,,,,,,,,0.0,-0.1999999999999999
2022-06-25,,,,,,,,,,,0.0,-0.06
2022-06-26,,,,,,,,,,,0.0,-0.2559999999999999
2022-06-27,,,,,0.06,,,0.28,,,0.17,-0.205
2022-06-28,,,,,0.07,,,0.2,,0.31,0.135,-0.2475
2022-06-29,0.43,,,,0.39,,0.75,1.26,,0.75,0.7075,0.5575
2022-06-30,3.39,0.79,,,4.41,,0.04,2.83,,,2.2920000000000003,1.9745000000000004
2022-07-01,,,,,,,,,,,0.0,-0.1433333333333333
2022-07-02,,,,,,,,,,,0.0,0.0
2022-07-03,,,,,,,,,,,0.0,-1.215
2022-07-04,,,,,,,,,,,0.0,-2.1733333333333333
2022-07-05,,,,,,,,,,,0.0,-0.445
2022-07-06,,,,,,,,,,,0.0,-1.2785714285714285
2022-07-07,,,,,,,0.22,,,,0.22,-0.45200000000000007
2022-07-08,,,,,,,0.09,,,,0.09,-0.8383333333333333
2022-07-09,,,,,,,0.0,,,,0.0,-0.3242857142857143
2022-07-10,,,,,,,0.53,,,,0.53,0.16500000000000004
2022-07-11,,0.94,,,,,0.5,,,0.07,0.72,0.605
2022-07-12,,,,,,,0.0,,,,0.0,-0.0066666666666666
2022-07-13,3.82,,,,2.36,,0.87,2.2,,,2.3125,2.3125
2022-07-14,,,,,,,0.07,,,,0.07,0.07
2022-07-15,,,,,,,0.0,,,,0.0,0.0
2022-07-16,,,0.91,,13.39,,0.15,0.2,0.04,,2.938,2.1180000000000003
2022-07-17,,,0.0,,0.0,0.08,0.0,0.0,0.0,,0.0133333333333333,-0.40066666666666667
2022-07-18,,,0.14,,,0.0,3.52,,,1.38,1.22,0.53
2022-07-19,,,,,,2.01,0.28,,,0.91,1.145,0.925
2022-07-20,,,,0.16,,0.0,0.0,,,0.0,0.0533333333333333,-0.0833333333333333
2022-07-21,5.31,,2.83,1.02,4.53,,0.98,,,5.08,2.934,2.934
2022-07-22,0.0,7.09,1.5,0.0,2.05,,0.0,0.55,12.28,0.0,2.93375,2.93375
2022-07-23,,0.0,0.0,,0.0,,0.62,0.0,0.0,,0.1033333333333333,0.1033333333333333
2022-07-24,,,,,,,0.31,,0.2,,0.255,0.255
2022-07-25,,,,,,,0.0,,,,0.0,0.0
2022-07-26,,,,,,,,,,,0.0,-0.25
2022-07-27,,,,,,,,,,,0.0,0.0
2022-07-28,,,,,,,0.87,,,,0.87,0.87
2022-07-29,,,,,,,0.0,,,,0.0,0.0
2022-07-30,,,,,0.39,,,1.73,,,1.06,1.06
2022-07-31,8.07,4.53,,,8.78,,0.0,5.31,,0.39,5.338,3.683
2022-08-01,0.0,0.0,,0.28,0.0,,0.16,0.0,,0.0,0.0733333333333333,0.055333333333333304
2022-08-02,0.71,,,,0.59,0.16,0.96,1.18,,,0.72,0.07499999999999996
2022-08-03,,,,,,,0.01,,,,0.01,-0.2975
2022-08-04,,,,,,,0.01,,,,0.01,-0.004999999999999999
2022-08-05,,,,,,,0.0,,,,0.0,0.0
2022-08-06,,,,,,,,,,,0.0,-0.03
2022-08-07,,,,,,,0.16,,,,0.16,-0.01999999999999999
2022-08-08,3.87,0.24,,,2.17,,0.0,2.2,,,1.6960000000000002,0.14599999999999969
2022-08-09,2.83,0.59,,,2.64,,0.13,2.2,,,1.6780000000000002,0.20199999999999996
2022-08-10,,,,,,,0.0,,,,0.0,-0.0266666666666666
2022-08-11,,,,0.09,,,3.23,,1.33,,1.55,1.0166666666666666
2022-08-12,,,,,,,0.13,,,,0.13,0.11
2022-08-13,,,,,,,0.55,,,,0.55,-0.012499999999999956
2022-08-14,,,,,,,1.45,,,,1.45,0.28400000000000003
2022-08-15,,,,,,,0.6,,,,0.6,0.19
2022-08-16,,,0.73,0.63,,,1.5,,,,0.9533333333333333,0.9033333333333333
2022-08-17,,,,,,,0.04,,,,0.04,-0.9924999999999999
2022-08-18,,,,,,,0.0,,,,0.0,-1.614
2022-08-19,,,,,,,,,,,0.0,-0.3683333333333333
2022-08-20,,,1.21,,,,1.61,,,,1.41,1.3325
2022-08-21,,,,,,,0.0,,,,0.0,-0.4475
2022-08-22,,,,,,,,,,,0.0,-1.88
2022-08-23,,,,,,,1.61,,,,1.61,1.4114285714285715
2022-08-24,,,,,,,0.0,,,,0.0,-1.6777777777777778
2022-08-25,,,,,,,0.01,,,,0.01,-0.32125
2022-08-26,,,,,,,0.0,,,,0.0,-0.22
2022-08-27,,,,,,,,,,,0.0,-0.0133333333333333
2022-08-28,,,,,,,,,,,0.0,-0.1775
2022-08-29,,,,,,,0.28,,,,0.28,0.08285714285714282
2022-08-30,0.87,1.65,,,0.87,,1.1,0.75,,,1.048,1.048
2022-08-31,,,,,,,0.23,,0.31,,0.27,0.26
2022-09-01,,,,,,,1.7,,,,1.7,-0.6625000000000003
2022-09-02,,,,,,1.1,0.0,,,0.87,0.55,0.35833333333333345
2022-09-03,,,0.46,,,,,,,0.19,0.46,0.16500000000000004
2022-09-04,0.68,,,0.22,0.59,0.13,0.05,0.23,,,0.3166666666666666,0.3166666666666666
2022-09-05,1.42,1.18,,1.85,1.89,3.43,1.75,3.27,,,2.1128571428571425,2.0028571428571427
2022-09-06,,,,,,,0.0,,,,0.0,-0.1175
2022-09-07,,,,,,,,,,,0.0,-0.5844444444444445
2022-09-08,,,,,,,,,,,0.0,-0.4575
2022-09-09,,,,,,,,,,,0.0,0.0
2022-09-10,,,,,,0.01,,,,,0.01,-0.20999999999999988
2022-09-11,,,,,,,,,,,0.0,0.0
2022-09-12,,,,,,,0.15,,,,0.15,0.15
2022-09-13,,,,,,,0.0,,,,0.0,-0.94
2022-09-14,,,,,,,,,,,0.0,-1.715
2022-09-15,,,,,,0.04,,,,,0.04,-0.315
2022-09-16,,,,,,,0.07,,,,0.07,-0.9399999999999997
2022-09-17,,,,,,,0.0,,,,0.0,-1.89
2022-09-18,,,,,,,,,,,0.0,-0.02
2022-09-19,,,,,,,,,,,0.0,0.0
2022-09-20,,,,,,,,,,,0.0,0.0
2022-09-21,,,,,,,,,,,0.0,-1.255
2022-09-22,,,,,,,,,,,0.0,-0.9575
2022-09-23,,,,,,,,,,,0.0,-0.045
2022-09-24,,,,,,,,,,,0.0,-0.02
2022-09-25,,,,,,,,,,,0.0,-0.15
2022-09-26,,,,,,,,,,,0.0,0.0
2022-09-27,,,,,,,,,,,0.0,0.0
2022-09-28,,,,,,,,,,,0.0,-0.01
2022-09-29,,,,,,,,,,,0.0,-0.2199999999999999
2022-09-30,,,,,,,,,,,0.0,-0.5760000000000001
2022-10-01,,,,,,,,,,,0.0,0.0
2022-10-02,,,,,,,0.07,,,,0.07,-0.145
2022-10-03,,,,,,,1.35,,,,1.35,1.35
2022-10-04,,,,,,,0.0,,,,0.0,0.0
2022-10-05,,,,,,,,,,,0.0,-0.305
2022-10-06,,0.51,,,,,,,0.31,,0.41,-0.26400000000000007
2022-10-07,,1.22,,,,,,,,,1.22,1.072
2022-10-08,,,,,,,,,,,0.0,-0.1128571428571428
2022-10-09,,,,,,0.05,1.0,,,,0.525,0.14625000000000005
2022-10-10,,,,,,,0.22,,,,0.22,0.22
2022-10-11,,,,,,,0.0,,,,0.0,-0.53625
2022-10-12,,,,,,,,,,,0.0,-0.2114285714285714
2022-10-13,,,,,,,,,,,0.0,-0.0566666666666666
2022-10-14,,,,,,,,,,,0.0,0.0
2022-10-15,,,,,,,,,,,0.0,-0.4675
2022-10-16,,,,,,,,,,,0.0,-0.3671428571428571
2022-10-17,,,,,,,,,,,0.0,-0.42
2022-10-18,,,,,,,,,,,0.0,0.0
2022-10-19,,,,,,,,,,,0.0,-0.265
2022-10-20,,,,,,,,,,,0.0,-0.02
2022-10-21,,,,,,,,,,,0.0,0.0
2022-10-22,,,,,,,,,,,0.0,-1.06
2022-10-23,,0.75,,,,,,,,,0.75,0.75
2022-10-24,,0.35,,,,,,,,,0.35,0.35
2022-10-25,,,,,,,,,,,0.0,0.0
2022-10-26,,,,,,,,,,,0.0,0.0
2022-10-27,,,,,,,,,,,0.0,-0.18
2022-10-28,,,,,,,2.3,,,,2.3,2.3
2022-10-29,,,,,,,0.0,,,,0.0,0.0
2022-10-30,,,,,,,,,,,0.0,0.0
2022-10-31,,,,,,,,,,,0.0,0.0
2022-11-01,,,,,,,,,,,0.0,-0.03
2022-11-02,,,,,,,,,,,0.0,-0.05
2022-11-03,,,,,,,,,,,0.0,0.0
2022-11-04,,,,,,,,,,,0.0,-0.065
2022-11-05,,,,,,,,,,,0.0,-0.045
2022-11-06,,,,,,,,,,,0.0,0.0
2022-11-07,,,,,,,,,,,0.0,0.0
2022-11-08,,,,,,,,,,,0.0,-0.6012500000000001
2022-11-09,,,,,,,,,,,0.0,-0.434
2022-11-10,,,,,,,,,,,0.0,-0.1514285714285714
2022-11-11,,,,,,,,,,,0.0,-0.0683333333333333
2022-11-12,,,,,,,0.26,,,,0.26,0.225
2022-11-13,,0.1,,,,,0.16,,,,0.13,0.12000000000000001
2022-11-14,,,,,,,0.0,,,,0.0,0.0
2022-11-15,,,,,,,0.13,,,,0.13,0.13
2022-11-16,,,,,,,0.21,,,,0.21,0.21
2022-11-17,,,,,,,0.0,,,,0.0,0.0
2022-11-18,,,,,,,,,,,0.0,-0.03
2022-11-19,,,,,,,0.26,,,,0.26,0.26
2022-11-20,,,,,,0.39,0.0,,,,0.195,0.195
2022-11-21,,,,,,,,,,,0.0,0.0
2022-11-22,,,,,,,,,,,0.0,-0.1442857142857143
2022-11-23,,,,,,,,,0.16,,0.16,0.1316666666666667
2022-11-24,,,,,,,,,,,0.0,0.0
2022-11-25,,,,,,,,,,,0.0,0.0
2022-11-26,,,,,,,,,,,0.0,0.0
2022-11-27,,,,,,,,,,,0.0,0.0
2022-11-28,,,,,,,1.18,,,,1.18,1.18
2022-11-29,,,,,,,0.3,,,,0.3,0.3
2022-11-30,,,,,,,0.0,,,,0.0,-0.5314285714285714
2022-12-01,,,,,,,,,,,0.0,-0.2885714285714285
2022-12-02,,,,,,,,,,,0.0,-0.008
2022-12-03,,,,,,0.02,,,,,0.02,-0.005999999999999998
2022-12-04,,,,,,,,,,,0.0,-0.01
2022-12-05,,,,,,,,,,,0.0,0.0
2022-12-06,,,,,,,0.02,,,,0.02,0.02
2022-12-07,,,,,,,0.0,,,,0.0,0.0
2022-12-08,,,,,,,,,,,0.0,0.0
2022-12-09,,,,,,,,,,,0.0,0.0
2022-12-10,,,,,,,,,,,0.0,-0.015
2022-12-11,,,,,,,,,,,0.0,-0.0233333333333333
2022-12-12,,,0.04,,,,0.02,,0.79,,0.2833333333333334,0.2833333333333334
2022-12-13,,,,,,,0.25,,,,0.25,0.25
2022-12-14,,,,,,,,,0.05,,0.05,0.05
2022-12-15,,,,,,,0.2,0.04,,,0.12,0.0233333333333334
2022-12-16,,,,,,,0.0,,,,0.0,-0.16
2022-12-17,,,,,,,0.16,,,,0.16,0.015000000000000013
2022-12-18,,,,,,0.02,0.0,,0.06,,0.0266666666666666,-0.2133333333333334
2022-12-19,,,,,,,,,,,0.0,-0.1025
2022-12-20,,,,,,,,,,,0.0,0.0
2022-12-21,,,,,,0.2,0.22,,,0.91,0.21,0.21
2022-12-22,,,,,,0.02,0.06,,0.02,,0.0333333333333333,-0.3566666666666667
2022-12-23,,,,,,0.09,0.09,,0.29,,0.1566666666666666,0.1566666666666666
2022-12-24,,,,,,,0.0,,0.31,,0.155,-0.6749999999999999
2022-12-25,,,,,,,,,0.19,,0.19,-0.18
2022-12-26,,,,,,,,,,,0.0,-0.316
2022-12-27,,,,,,,,,,,0.0,-0.24
2022-12-28,,,,,,,,,,,0.0,0.0
2022-12-29,,,,,,,,,,,0.0,-0.015
2022-12-30,,,,,,,0.01,,,,0.01,-0.365
2022-12-31,,,,,,,0.0,,,,0.0,-0.23
2023-01-01,,,,,,,,,,,0.0,0.0
2023-01-02,,,,,,,,,,,0.0,-0.01
2023-01-03,,,,,,,,,,,0.0,0.0
2023-01-04,,,,,,,,,,,0.0,-0.045
2023-01-05,,,,,,,,,,,0.0,-0.2633333333333333
2023-01-06,,,,,,,0.14,,,,0.14,-0.04999999999999999
2023-01-07,,,,,,,0.0,,,,0.0,0.0
2023-01-08,,,,,,,,,,,0.0,0.0
2023-01-09,,,,,,,,,,,0.0,0.0
2023-01-10,,,,,,,,,,,0.0,-0.11
2023-01-11,,,,,,,,,,,0.0,-0.0814285714285714
2023-01-12,,,,,,,0.01,,,,0.01,-0.038
2023-01-13,1.39,,,,1.4,0.2,0.91,0.85,0.17,1.0,0.82,0.76
2023-01-14,0.0,0.67,,,0.0,,0.17,0.0,,0.0,0.168,0.12300000000000001
2023-01-15,,0.38,,,,,0.07,0.2,0.2,,0.2125,0.2125
2023-01-16,,,,,,,0.0,,0.35,,0.175,0.175
2023-01-17,,,,,,,,,,,0.0,-0.2
2023-01-18,,,,,,,,,,,0.0,-0.06
2023-01-19,,,,,,,,,,,0.0,-0.4266666666666667
2023-01-20,,,,,,,,,,,0.0,-0.1025
2023-01-21,,,,,,,,,,,0.0,-0.0025
2023-01-22,,,,,,,,,,,0.0,0.0
2023-01-23,,,,,,,,,,,0.0,-0.145
2023-01-24,,,,,,0.06,0.01,,1.81,,0.6266666666666667,0.5466666666666667
2023-01-25,,,,,,,0.0,,,,0.0,-0.032
2023-01-26,,,,,,,0.08,,,,0.08,0.07250000000000001
2023-01-27,,,,,,0.18,0.0,,0.35,,0.1766666666666666,0.1766666666666666
2023-01-28,,,,,,,,,,,0.0,-0.2
2023-01-29,,,,,,,,,,,0.0,0.0
2023-01-30,,,,,,,,,,,0.0,-0.01
2023-01-31,,,,,,,,,,,0.0,-0.03
2023-02-01,,,,,,,,,,,0.0,-0.1
2023-02-02,,,,,,,,,,,0.0,0.0
2023-02-03,,,,,,,,,,,0.0,0.0
2023-02-04,,,,,,,,,,,0.0,0.0
2023-02-05,,,,,,,,,,,0.0,-0.0433333333333333
2023-02-06,,,,,,,,,,,0.0,-0.06
2023-02-07,,,,,,,,,,,0.0,-0.03
2023-02-08,,,,,,,,,,,0.0,0.0
2023-02-09,,,,,,,0.04,,,,0.04,0.04
2023-02-10,,,,,,,0.0,,0.43,,0.215,0.05499999999999999
2023-02-11,,,,,,,,,,,0.0,0.0
2023-02-12,,,,,,,,,,,0.0,0.0
2023-02-13,,0.34,,,,,,,,,0.34,0.27
2023-02-14,,,,,,,,,,,0.0,-0.1366666666666667
2023-02-15,,,0.35,,,0.17,,,,,0.26,0.175
2023-02-16,,,,,,,,,,,0.0,-0.005
2023-02-17,,,,,,,,,,,0.0,-0.1133333333333333
2023-02-18,,,,,,,0.04,,,,0.04,0.04
2023-02-19,,,,,,,0.0,,,,0.0,-0.55
2023-02-20,,,,,,,,,,,0.0,-0.105
2023-02-21,,,,,,,,,0.16,,0.16,0.16
2023-02-22,,,,,,,,,,,0.0,-0.0466666666666666
2023-02-23,,,,,,,,,,,0.0,-0.0966666666666666
2023-02-24,,,,,,,,,,,0.0,0.0
2023-02-25,,,,,,,,,,,0.0,0.0
2023-02-26,,,,,,,,,,,0.0,0.0
2023-02-27,,,,,,,,,,,0.0,-0.0775
2023-02-28,,,,,,,,,,,0.0,0.0
2023-03-01,,,,,,,,,,,0.0,-0.0949999999999999
2023-03-02,,,,,,,,,,,0.0,0.0
2023-03-03,,,,,,,,,,,0.0,0.0
2023-03-04,,,,,,,,,,,0.0,0.0
2023-03-05,,,,,,,,,,,0.0,0.0
2023-03-06,,,,,,,,,,,0.0,0.0
2023-03-07,,,,,,,,,,,0.0,0.0
2023-03-08,,,,,,,,,,,0.0,0.0
2023-03-09,,,,,,,,,,,0.0,0.0
2023-03-10,,,,,,,,,,,0.0,0.0
2023-03-11,,,,,,,,,,,0.0,0.0
2023-03-12,,,,,,,0.43,0.09,,,0.26,0.26
2023-03-13,,,,,,,0.0,,,,0.0,-1.0142857142857145
2023-03-14,,,,,,,,,,,0.0,-0.07
2023-03-15,,,,,,,,,,,0.0,-0.255
2023-03-16,,,,,,,,,,,0.0,0.0
2023-03-17,,,,,,,,,,,0.0,-0.134
2023-03-18,,,,,,,,,,,0.0,-0.5842857142857143
2023-03-19,,,,,,,,,,,0.0,-0.4675
2023-03-20,,,,,,,,,,,0.0,-0.086
2023-03-21,,,,,,,,,,,0.0,-0.018
2023-03-22,,,,,,,,,,,0.0,-0.04
2023-03-23,,,0.93,,,,0.45,,0.31,,0.5633333333333334,0.48333333333333334
2023-03-24,,,,,,,0.0,,,,0.0,0.0
2023-03-25,,,,,,,,,,,0.0,0.0
2023-03-26,,,,,,,,,,,0.0,-0.8933333333333334
2023-03-27,,,,,,,,,,,0.0,-0.0675
2023-03-28,,,,,,,,,,,0.0,0.0
2023-03-29,,,,,,,,,,,0.0,0.0
2023-03-30,,,,,,,,,,,0.0,0.0
2023-03-31,,,,,,,,,,,0.0,-0.05
2023-04-01,,,,,,,,,,,0.0,0.0
2023-04-02,,,,,,,,,,,0.0,0.0
2023-04-03,,,,,,,,,,,0.0,0.0
2023-04-04,,,,,,,0.36,,,,0.36,0.36
2023-04-05,,,0.2,,,,1.26,,0.67,,0.71,0.71
2023-04-06,,,,,,,0.3,,,,0.3,0.3
2023-04-07,,,,,,,0.0,,,,0.0,-0.2766666666666666
2023-04-08,,,,,,,,,,,0.0,0.0
2023-04-09,,,,,,,,,,,0.0,-0.2
2023-04-10,,,,,,,,,,,0.0,0.0
2023-04-11,,,,,,,0.08,,,,0.08,0.08
2023-04-12,,,,,,,,,,,0.0,-0.55
2023-04-13,,,,,,,,,,,0.0,-1.37
2023-04-14,,,,,,0.12,,,,,0.12,-1.0257142857142858
2023-04-15,,,0.05,,,,0.39,,,0.05,0.22,0.22
2023-04-16,,,,,,,0.0,,,,0.0,0.0
2023-04-17,,,,,,,,,,,0.0,0.0
2023-04-18,,,,,,,0.16,,0.08,,0.12,0.12
2023-04-19,,,,,,,0.0,,,,0.0,0.0
2023-04-20,,,,,,,,,,,0.0,0.0
2023-04-21,,,,,,,,,,,0.0,0.0
2023-04-22,,,,,,,,,,,0.0,0.0
2023-04-23,,,,,,,,,,,0.0,0.0
2023-04-24,,,,,,,,,,,0.0,0.0
2023-04-25,,,0.15,,,0.2,0.06,,,0.35,0.1366666666666667,0.1366666666666667
2023-04-26,,,,,,,0.0,,,,0.0,-0.43
2023-04-27,,,,,,,,,,,0.0,0.0
2023-04-28,,,,,,,,,,,0.0,0.0
2023-04-29,,,,,,,0.29,,0.63,0.28,0.4599999999999999,-0.15333333333333338
2023-04-30,,,,,,,0.0,,,,0.0,0.0
2023-05-01,,,,,,,,,,,0.0,0.0
2023-05-02,,,,,,,,,,,0.0,0.0
2023-05-03,,,,,,,,,,,0.0,0.0
2023-05-04,,,,,,1.65,0.11,,,,0.88,0.88
2023-05-05,0.21,,0.28,,0.21,0.39,3.9,0.27,0.67,1.93,0.8471428571428571,0.8471428571428571
2023-05-06,0.0,1.34,0.24,,0.0,,1.53,0.0,0.67,0.0,0.54,0.54
2023-05-07,,,,,,0.12,0.0,,,,0.06,0.06
2023-05-08,,,,,,,,,,,0.0,0.0
2023-05-09,,,,,,,,,,,0.0,0.0
2023-05-10,,,,,,,,,,,0.0,0.0
2023-05-11,,,,,,,,,,,0.0,0.0
2023-05-12,,,,,,,,,,,0.0,0.0
2023-05-13,,,,,,,,,,,0.0,-0.31
2023-05-14,,,,,,,,,,,0.0,0.0
2023-05-15,,,,,,,,,,,0.0,0.0
2023-05-16,,,,,,,,,,,0.0,0.0
2023-05-17,,,,,,,,,,,0.0,0.0
2023-05-18,,,,,,0.91,,,,0.55,0.91,0.91
2023-05-19,,,,,,,,,,,0.0,0.0
2023-05-20,,,,,,,,,,,0.0,0.0
2023-05-21,,,,,,,,,,,0.0,0.0
2023-05-22,,,,,,,0.11,,,,0.11,0.11
2023-05-23,,,,,,,0.0,,,,0.0,0.0
2023-05-24,,,,,,,,,,,0.0,0.0
2023-05-25,,,,,,,,,,,0.0,0.0
2023-05-26,,,,,,,,,,,0.0,0.0
2023-05-27,,,,,,,0.14,,,,0.14,0.14
2023-05-28,,0.07,0.24,,,,2.4,0.51,1.1,,0.8640000000000001,0.8640000000000001
2023-05-29,,,1.26,,,,1.69,,,0.91,1.475,1.475
