???????????,,,,,,,,
,,,,,,,,
??? : 2015-01-01 ~ 2025-01-24 ?? : ??(??) USD [???? : 2025-01-31 13:57:07],,,,,,,,
??,1?,??????,10?,1??,2??,3??,6??,12??
2016-03-21,0.00581,0.00000,0.01837,0.02662,0.03764,0.04610,0.06519,0.09220
2016-03-18,0.00581,0.00001,0.01838,0.02663,0.03766,0.04613,0.06523,0.09225
2016-03-17,0.00580,0.00014,0.01833,0.02657,0.03757,0.04602,0.06508,0.09204
2016-03-16,0.00566,0.00000,0.01791,0.02596,0.03671,0.04496,0.06359,0.08992
2016-03-15,0.00566,0.00000,0.01791,0.02596,0.03671,0.04496,0.06358,0.08991
2016-03-14,0.00566,-0.00005,0.01791,0.02595,0.03670,0.04495,0.06357,0.08991
2016-03-11,0.00571,-0.00002,0.01806,0.02617,0.03701,0.04533,0.06411,0.09067
2016-03-10,0.00573,0.00005,0.01811,0.02625,0.03712,0.04547,0.06430,0.09093
2016-03-09,0.00568,0.00001,0.01796,0.02603,0.03681,0.04508,0.06375,0.09016
2016-03-08,0.00567,0.00000,0.01793,0.02599,0.03675,0.04501,0.06366,0.09002
2016-03-07,0.00567,0.00000,0.01793,0.02599,0.03675,0.04501,0.06365,0.09002
2016-03-04,0.00567,0.00002,0.01794,0.02600,0.03677,0.04503,0.06369,0.09007
2016-03-03,0.00565,0.00003,0.01788,0.02591,0.03665,0.04488,0.06347,0.08977
2016-03-02,0.00562,0.00001,0.01777,0.02575,0.03642,0.04461,0.06308,0.08921
2016-02-29,0.00561,-0.00005,0.01773,0.02569,0.03633,0.04449,0.06292,0.08898
2016-02-26,0.00566,0.00000,0.01790,0.02594,0.03668,0.04493,0.06354,0.08986
2016-02-25,0.00566,0.00001,0.01788,0.02592,0.03665,0.04489,0.06348,0.08978
2016-02-24,0.00565,0.00000,0.01787,0.02590,0.03663,0.04486,0.06344,0.08972
2016-02-23,0.00565,0.00000,0.01788,0.02591,0.03664,0.04488,0.06347,0.08976
2016-02-22,0.00565,-0.00002,0.01788,0.02591,0.03665,0.04488,0.06347,0.08976
2016-02-19,0.00567,-0.00001,0.01793,0.02599,0.03675,0.04501,0.06365,0.09002
2016-02-18,0.00568,-0.00002,0.01796,0.02603,0.03682,0.04509,0.06377,0.09018
2016-02-17,0.00570,0.00003,0.01802,0.02611,0.03693,0.04523,0.06397,0.09046
2016-02-16,0.00567,0.00000,0.01794,0.02599,0.03676,0.04502,0.06367,0.09004
2016-02-15,0.00567,0.00000,0.01793,0.02599,0.03675,0.04501,0.06365,0.09002
2016-02-12,0.00567,0.00000,0.01793,0.02599,0.03675,0.04501,0.06365,0.09002
2016-02-11,0.00567,-0.00005,0.01793,0.02599,0.03675,0.04501,0.06366,0.09002
2016-02-05,0.00572,-0.00001,0.01810,0.02622,0.03709,0.04542,0.06424,0.09084
2016-02-04,0.00573,0.00008,0.01810,0.02624,0.03710,0.04544,0.06426,0.09088
2016-02-03,0.00565,0.00002,0.01786,0.02588,0.03661,0.04483,0.06340,0.08967
2016-02-02,0.00563,-0.00004,0.01782,0.02582,0.03652,0.04473,0.06325,0.08945
2016-02-01,0.00567,0.00000,0.01792,0.02597,0.03673,0.04499,0.06362,0.08998
2016-01-29,0.00567,-0.00001,0.01794,0.02599,0.03676,0.04502,0.06367,0.09005
2016-01-28,0.00568,0.00000,0.01796,0.02602,0.03680,0.04507,0.06373,0.09013
2016-01-27,0.00568,0.00000,0.01795,0.02601,0.03679,0.04506,0.06372,0.09011
2016-01-26,0.00568,0.00001,0.01795,0.02602,0.03679,0.04506,0.06373,0.09013
2016-01-25,0.00567,0.00000,0.01792,0.02596,0.03672,0.04497,0.06360,0.08994
2016-01-22,0.00567,0.00004,0.01792,0.02597,0.03673,0.04499,0.06362,0.08998
2016-01-21,0.00563,0.00000,0.01781,0.02581,0.03650,0.04470,0.06322,0.08941
2016-01-20,0.00563,0.00002,0.01780,0.02580,0.03648,0.04468,0.06319,0.08936
2016-01-19,0.00561,0.00001,0.01774,0.02570,0.03635,0.04452,0.06296,0.08904
2016-01-18,0.00560,0.00000,0.01772,0.02568,0.03632,0.04448,0.06291,0.08897
2016-01-15,0.00560,0.00000,0.01771,0.02567,0.03630,0.04446,0.06288,0.08893
2016-01-14,0.00560,0.00000,0.01772,0.02568,0.03631,0.04447,0.06289,0.08894
2016-01-13,0.00560,0.00002,0.01770,0.02564,0.03626,0.04442,0.06281,0.08883
2016-01-12,0.00558,-0.00001,0.01766,0.02559,0.03619,0.04433,0.06269,0.08865
2016-01-11,0.00559,0.00001,0.01768,0.02562,0.03623,0.04437,0.06275,0.08874
2016-01-08,0.00558,-0.00004,0.01765,0.02558,0.03617,0.04430,0.06265,0.08861
2016-01-07,0.00562,-0.00001,0.01778,0.02577,0.03645,0.04464,0.06313,0.08928
2016-01-06,0.00563,-0.00005,0.01782,0.02582,0.03651,0.04472,0.06324,0.08943
2016-01-05,0.00568,-0.00001,0.01796,0.02603,0.03681,0.04508,0.06376,0.09017
2016-01-04,0.00569,0.00003,0.01801,0.02609,0.03690,0.04519,0.06391,0.09039
2015-12-31,0.00566,0.00000,0.01791,0.02595,0.03670,0.04495,0.06357,0.08990
2015-12-30,0.00566,0.00000,0.01790,0.02593,0.03668,0.04492,0.06352,0.08984
2015-12-29,0.00566,0.00000,0.01789,0.02593,0.03667,0.04491,0.06351,0.08982
2015-12-28,0.00566,0.00000,0.01789,0.02592,0.03666,0.04490,0.06350,0.08980
2015-12-24,0.00566,0.00001,0.01789,0.02593,0.03666,0.04491,0.06351,0.08981
2015-12-23,0.00565,0.00001,0.01787,0.02590,0.03662,0.04485,0.06343,0.08970
2015-12-22,0.00564,0.00001,0.01785,0.02587,0.03658,0.04480,0.06336,0.08960
2015-12-21,0.00563,-0.00003,0.01781,0.02582,0.03651,0.04471,0.06323,0.08943
2015-12-18,0.00566,-0.00006,0.01789,0.02592,0.03666,0.04490,0.06350,0.08980
2015-12-17,0.00572,0.00000,0.01808,0.02621,0.03706,0.04539,0.06419,0.09078
2015-12-16,0.00572,0.00001,0.01808,0.02621,0.03706,0.04539,0.06419,0.09078
2015-12-15,0.00571,0.00000,0.01807,0.02619,0.03703,0.04536,0.06414,0.09071
2015-12-14,0.00571,-0.00001,0.01806,0.02618,0.03702,0.04534,0.06412,0.09068
2015-12-11,0.00572,-0.00003,0.01808,0.02620,0.03705,0.04538,0.06417,0.09075
2015-12-10,0.00575,-0.00001,0.01819,0.02636,0.03728,0.04566,0.06457,0.09132
2015-12-09,0.00576,0.00001,0.01821,0.02639,0.03732,0.04571,0.06464,0.09141
2015-12-08,0.00575,0.00002,0.01820,0.02637,0.03729,0.04567,0.06459,0.09134
2015-12-07,0.00573,0.00001,0.01813,0.02628,0.03716,0.04551,0.06436,0.09102
2015-12-04,0.00572,0.00000,0.01810,0.02622,0.03709,0.04542,0.06424,0.09085
2015-12-03,0.00572,0.00000,0.01809,0.02621,0.03706,0.04539,0.06420,0.09079
2015-12-02,0.00572,-0.00003,0.01809,0.02621,0.03707,0.04540,0.06421,0.09080
2015-12-01,0.00575,-0.00003,0.01817,0.02633,0.03724,0.04561,0.06450,0.09122
2015-11-30,0.00578,0.00000,0.01827,0.02648,0.03745,0.04587,0.06487,0.09174
2015-11-27,0.00578,0.00001,0.01828,0.02649,0.03746,0.04588,0.06489,0.09176
2015-11-26,0.00577,0.00001,0.01825,0.02645,0.03741,0.04582,0.06479,0.09163
2015-11-25,0.00576,0.00002,0.01823,0.02642,0.03736,0.04576,0.06471,0.09151
2015-11-24,0.00574,-0.00001,0.01815,0.02630,0.03720,0.04556,0.06443,0.09112
2015-11-23,0.00575,-0.00001,0.01818,0.02635,0.03726,0.04564,0.06454,0.09128
2015-11-20,0.00576,0.00001,0.01822,0.02641,0.03734,0.04574,0.06468,0.09148
2015-11-19,0.00575,0.00000,0.01819,0.02635,0.03727,0.04565,0.06455,0.09129
2015-11-18,0.00575,0.00000,0.01817,0.02633,0.03723,0.04560,0.06449,0.09120
2015-11-17,0.00575,0.00000,0.01818,0.02634,0.03725,0.04562,0.06452,0.09125
2015-11-16,0.00575,0.00001,0.01818,0.02634,0.03725,0.04562,0.06452,0.09125
2015-11-13,0.00574,-0.00002,0.01815,0.02630,0.03719,0.04555,0.06442,0.09111
2015-11-12,0.00576,-0.00002,0.01821,0.02639,0.03733,0.04572,0.06465,0.09143
2015-11-11,0.00578,-0.00001,0.01827,0.02648,0.03745,0.04587,0.06487,0.09174
2015-11-10,0.00579,0.00000,0.01832,0.02654,0.03754,0.04597,0.06502,0.09195
2015-11-09,0.00579,0.00005,0.01832,0.02654,0.03754,0.04598,0.06502,0.09195
2015-11-06,0.00574,0.00000,0.01816,0.02631,0.03721,0.04557,0.06445,0.09114
2015-11-05,0.00574,-0.00001,0.01816,0.02632,0.03723,0.04559,0.06448,0.09118
2015-11-04,0.00575,-0.00003,0.01818,0.02634,0.03725,0.04563,0.06453,0.09125
2015-11-03,0.00578,-0.00001,0.01827,0.02648,0.03745,0.04587,0.06486,0.09173
2015-11-02,0.00579,0.00000,0.01831,0.02654,0.03753,0.04596,0.06500,0.09193
2015-10-30,0.00579,0.00001,0.01831,0.02654,0.03753,0.04597,0.06501,0.09193
2015-10-29,0.00578,0.00003,0.01829,0.02651,0.03749,0.04591,0.06493,0.09183
2015-10-28,0.00575,0.00000,0.01819,0.02636,0.03728,0.04566,0.06457,0.09131
2015-10-27,0.00575,-0.00001,0.01819,0.02636,0.03728,0.04565,0.06456,0.09131
2015-10-26,0.00576,0.00000,0.01821,0.02638,0.03731,0.04570,0.06463,0.09140
2015-10-23,0.00576,0.00002,0.01820,0.02638,0.03731,0.04569,0.06462,0.09138
2015-10-22,0.00574,-0.00001,0.01815,0.02630,0.03719,0.04554,0.06441,0.09109
2015-10-21,0.00575,0.00000,0.01818,0.02634,0.03725,0.04563,0.06452,0.09125
2015-10-20,0.00575,0.00002,0.01817,0.02633,0.03724,0.04560,0.06449,0.09121
2015-10-19,0.00573,0.00003,0.01812,0.02626,0.03713,0.04548,0.06431,0.09095
2015-10-16,0.00570,0.00000,0.01804,0.02614,0.03696,0.04527,0.06402,0.09054
2015-10-15,0.00570,0.00009,0.01802,0.02612,0.03693,0.04523,0.06397,0.09047
2015-10-14,0.00561,0.00001,0.01773,0.02569,0.03633,0.04450,0.06293,0.08899
2015-10-13,0.00560,-0.00001,0.01772,0.02567,0.03631,0.04447,0.06289,0.08894
2015-10-12,0.00561,0.00009,0.01773,0.02569,0.03634,0.04450,0.06294,0.08901
2015-10-08,0.00552,-0.00001,0.01746,0.02530,0.03578,0.04383,0.06198,0.08765
2015-10-07,0.00553,0.00002,0.01750,0.02536,0.03586,0.04392,0.06212,0.08784
2015-10-06,0.00551,-0.00002,0.01742,0.02524,0.03569,0.04372,0.06182,0.08743
2015-10-05,0.00553,0.00006,0.01748,0.02533,0.03583,0.04388,0.06205,0.08776
2015-10-02,0.00547,-0.00003,0.01728,0.02505,0.03542,0.04338,0.06135,0.08677
2015-10-01,0.00550,0.00001,0.01739,0.02519,0.03563,0.04364,0.06171,0.08728
2015-09-30,0.00549,0.00003,0.01737,0.02516,0.03559,0.04359,0.06164,0.08717
2015-09-25,0.00546,0.00000,0.01725,0.02500,0.03535,0.04330,0.06123,0.08660
2015-09-24,0.00546,0.00000,0.01725,0.02500,0.03536,0.04331,0.06125,0.08662
2015-09-23,0.00546,0.00001,0.01726,0.02501,0.03537,0.04332,0.06127,0.08665
2015-09-22,0.00545,0.00000,0.01723,0.02497,0.03531,0.04325,0.06116,0.08650
2015-09-21,0.00545,0.00005,0.01723,0.02497,0.03531,0.04324,0.06115,0.08648
2015-09-18,0.00540,0.00001,0.01708,0.02475,0.03500,0.04287,0.06063,0.08574
2015-09-17,0.00539,0.00001,0.01705,0.02471,0.03495,0.04280,0.06053,0.08560
2015-09-16,0.00538,0.00001,0.01701,0.02466,0.03487,0.04270,0.06039,0.08541
2015-09-15,0.00537,0.00000,0.01698,0.02461,0.03480,0.04263,0.06028,0.08525
2015-09-14,0.00537,-0.00004,0.01699,0.02462,0.03481,0.04264,0.06030,0.08527
2015-09-11,0.00541,-0.00001,0.01709,0.02477,0.03503,0.04290,0.06067,0.08580
2015-09-10,0.00542,0.00002,0.01714,0.02483,0.03512,0.04301,0.06083,0.08602
2015-09-09,0.00540,0.00000,0.01709,0.02476,0.03502,0.04289,0.06066,0.08579
2015-09-08,0.00540,0.00000,0.01707,0.02474,0.03498,0.04285,0.06060,0.08570
2015-09-07,0.00540,0.00004,0.01706,0.02473,0.03497,0.04283,0.06057,0.08565
2015-09-04,0.00536,0.00000,0.01695,0.02456,0.03474,0.04254,0.06016,0.08508
2015-09-03,0.00536,0.00001,0.01695,0.02456,0.03474,0.04254,0.06017,0.08509
2015-09-02,0.00535,0.00001,0.01692,0.02453,0.03468,0.04248,0.06008,0.08496
2015-09-01,0.00534,0.00001,0.01689,0.02448,0.03462,0.04240,0.05996,0.08480
2015-08-31,0.00533,0.00000,0.01687,0.02444,0.03456,0.04233,0.05987,0.08466
2015-08-28,0.00533,0.00000,0.01685,0.02441,0.03453,0.04229,0.05980,0.08457
2015-08-27,0.00533,0.00001,0.01687,0.02444,0.03456,0.04233,0.05987,0.08466
2015-08-26,0.00532,0.00000,0.01681,0.02437,0.03446,0.04220,0.05969,0.08441
2015-08-25,0.00532,0.00011,0.01682,0.02437,0.03447,0.04221,0.05970,0.08443
2015-08-24,0.00521,0.00001,0.01647,0.02387,0.03376,0.04135,0.05847,0.08270
2015-08-21,0.00520,-0.00002,0.01645,0.02384,0.03371,0.04129,0.05839,0.08258
2015-08-20,0.00522,0.00001,0.01652,0.02394,0.03385,0.04146,0.05863,0.08292
2015-08-19,0.00521,-0.00001,0.01648,0.02388,0.03377,0.04136,0.05850,0.08273
2015-08-18,0.00522,-0.00001,0.01649,0.02390,0.03380,0.04140,0.05855,0.08280
2015-08-17,0.00523,0.00002,0.01653,0.02396,0.03388,0.04150,0.05869,0.08300
2015-08-13,0.00521,0.00001,0.01648,0.02389,0.03378,0.04137,0.05851,0.08274
2015-08-12,0.00520,0.00000,0.01643,0.02381,0.03367,0.04124,0.05832,0.08248
2015-08-11,0.00520,0.00006,0.01644,0.02382,0.03368,0.04125,0.05834,0.08251
2015-08-10,0.00514,0.00000,0.01624,0.02353,0.03328,0.04076,0.05764,0.08152
2015-08-07,0.00514,-0.00002,0.01626,0.02356,0.03333,0.04081,0.05772,0.08163
2015-08-06,0.00516,-0.00001,0.01631,0.02364,0.03343,0.04094,0.05790,0.08188
2015-08-05,0.00517,0.00001,0.01634,0.02368,0.03349,0.04102,0.05801,0.08203
2015-08-04,0.00516,0.00001,0.01630,0.02363,0.03341,0.04092,0.05788,0.08185
2015-08-03,0.00515,0.00000,0.01630,0.02361,0.03340,0.04090,0.05784,0.08180
2015-07-31,0.00515,0.00000,0.01627,0.02358,0.03335,0.04085,0.05776,0.08169
2015-07-30,0.00515,0.00002,0.01628,0.02359,0.03336,0.04085,0.05778,0.08171
2015-07-29,0.00513,0.00001,0.01622,0.02350,0.03324,0.04070,0.05757,0.08141
2015-07-28,0.00512,0.00000,0.01618,0.02345,0.03316,0.04061,0.05743,0.08123
2015-07-27,0.00512,0.00000,0.01619,0.02346,0.03317,0.04063,0.05746,0.08126
2015-07-24,0.00512,0.00002,0.01619,0.02346,0.03318,0.04063,0.05747,0.08127
2015-07-23,0.00510,0.00001,0.01613,0.02337,0.03305,0.04048,0.05725,0.08096
2015-07-22,0.00509,0.00000,0.01608,0.02331,0.03296,0.04037,0.05710,0.08075
2015-07-21,0.00509,-0.00002,0.01609,0.02331,0.03296,0.04037,0.05710,0.08075
2015-07-20,0.00511,0.00002,0.01617,0.02343,0.03314,0.04059,0.05740,0.08117
2015-07-17,0.00509,-0.00001,0.01611,0.02334,0.03301,0.04043,0.05718,0.08087
2015-07-16,0.00510,0.00000,0.01613,0.02338,0.03306,0.04049,0.05726,0.08098
2015-07-15,0.00510,0.00000,0.01613,0.02337,0.03305,0.04048,0.05725,0.08096
2015-07-14,0.00510,0.00003,0.01612,0.02337,0.03304,0.04047,0.05723,0.08094
2015-07-13,0.00507,0.00000,0.01603,0.02324,0.03286,0.04025,0.05692,0.08049
2015-07-10,0.00507,0.00000,0.01604,0.02324,0.03287,0.04025,0.05693,0.08051
2015-07-09,0.00507,0.00001,0.01603,0.02322,0.03284,0.04022,0.05688,0.08045
2015-07-08,0.00506,-0.00001,0.01601,0.02320,0.03281,0.04019,0.05683,0.08037
2015-07-07,0.00507,0.00002,0.01602,0.02322,0.03284,0.04022,0.05687,0.08043
2015-07-06,0.00505,-0.00001,0.01598,0.02315,0.03274,0.04010,0.05671,0.08020
2015-07-03,0.00506,0.00001,0.01599,0.02317,0.03276,0.04012,0.05674,0.08025
2015-07-02,0.00505,0.00000,0.01598,0.02315,0.03274,0.04010,0.05671,0.08021
2015-07-01,0.00505,0.00000,0.01597,0.02315,0.03274,0.04009,0.05670,0.08019
2015-06-30,0.00505,0.00001,0.01596,0.02314,0.03272,0.04007,0.05667,0.08014
2015-06-29,0.00504,0.00001,0.01592,0.02307,0.03263,0.03996,0.05652,0.07993
2015-06-26,0.00503,0.00001,0.01592,0.02307,0.03263,0.03996,0.05651,0.07992
2015-06-25,0.00502,-0.00001,0.01587,0.02300,0.03253,0.03984,0.05634,0.07967
2015-06-24,0.00503,0.00000,0.01590,0.02304,0.03258,0.03990,0.05643,0.07981
2015-06-23,0.00503,0.00001,0.01589,0.02303,0.03257,0.03989,0.05641,0.07977
2015-06-22,0.00502,0.00002,0.01587,0.02300,0.03253,0.03984,0.05634,0.07967
2015-06-19,0.00500,0.00001,0.01581,0.02291,0.03240,0.03968,0.05612,0.07937
2015-06-18,0.00499,0.00007,0.01579,0.02289,0.03237,0.03964,0.05606,0.07928
2015-06-17,0.00492,0.00000,0.01555,0.02253,0.03187,0.03903,0.05520,0.07806
2015-06-16,0.00492,0.00000,0.01555,0.02253,0.03187,0.03903,0.05519,0.07806
2015-06-15,0.00492,-0.00002,0.01555,0.02253,0.03187,0.03903,0.05520,0.07806
2015-06-12,0.00494,0.00001,0.01561,0.02263,0.03200,0.03919,0.05542,0.07838
2015-06-11,0.00493,0.00000,0.01559,0.02259,0.03195,0.03913,0.05534,0.07827
2015-06-10,0.00493,0.00003,0.01559,0.02259,0.03195,0.03913,0.05534,0.07826
2015-06-09,0.00490,0.00000,0.01549,0.02245,0.03175,0.03889,0.05500,0.07778
2015-06-08,0.00490,0.00002,0.01549,0.02245,0.03175,0.03888,0.05499,0.07777
2015-06-05,0.00488,0.00000,0.01542,0.02235,0.03160,0.03870,0.05473,0.07741
2015-06-04,0.00488,0.00001,0.01542,0.02235,0.03161,0.03871,0.05474,0.07742
2015-06-03,0.00487,0.00001,0.01542,0.02234,0.03159,0.03869,0.05472,0.07738
2015-06-02,0.00486,0.00000,0.01538,0.02228,0.03151,0.03860,0.05458,0.07719
2015-06-01,0.00486,0.00000,0.01538,0.02229,0.03152,0.03860,0.05459,0.07720
2015-05-29,0.00486,0.00000,0.01537,0.02228,0.03151,0.03859,0.05457,0.07717
2015-05-28,0.00486,0.00000,0.01536,0.02226,0.03148,0.03856,0.05453,0.07711
2015-05-27,0.00486,0.00000,0.01537,0.02228,0.03150,0.03858,0.05456,0.07716
2015-05-26,0.00486,0.00008,0.01538,0.02229,0.03153,0.03861,0.05460,0.07722
2015-05-22,0.00478,0.00000,0.01513,0.02192,0.03100,0.03797,0.05370,0.07595
2015-05-21,0.00478,0.00000,0.01513,0.02192,0.03100,0.03796,0.05369,0.07593
2015-05-20,0.00478,0.00001,0.01511,0.02190,0.03097,0.03794,0.05365,0.07587
2015-05-19,0.00477,0.00000,0.01507,0.02184,0.03089,0.03783,0.05350,0.07567
2015-05-18,0.00477,0.00000,0.01507,0.02184,0.03088,0.03782,0.05349,0.07565
2015-05-15,0.00477,0.00000,0.01509,0.02187,0.03093,0.03788,0.05357,0.07576
2015-05-14,0.00477,0.00000,0.01507,0.02184,0.03088,0.03782,0.05349,0.07564
2015-05-13,0.00477,0.00000,0.01507,0.02185,0.03089,0.03784,0.05351,0.07568
2015-05-12,0.00477,0.00001,0.01508,0.02186,0.03091,0.03786,0.05354,0.07572
2015-05-11,0.00476,-0.00001,0.01507,0.02183,0.03087,0.03781,0.05348,0.07563
2015-05-08,0.00477,-0.00001,0.01508,0.02186,0.03091,0.03786,0.05355,0.07572
2015-05-07,0.00478,0.00004,0.01512,0.02191,0.03099,0.03795,0.05367,0.07590
2015-05-06,0.00474,0.00000,0.01498,0.02171,0.03070,0.03759,0.05317,0.07519
2015-05-04,0.00474,0.00002,0.01498,0.02170,0.03070,0.03759,0.05317,0.07519
2015-04-30,0.00472,0.00001,0.01493,0.02164,0.03060,0.03748,0.05300,0.07496
2015-04-29,0.00471,0.00001,0.01489,0.02158,0.03051,0.03737,0.05285,0.07474
2015-04-28,0.00470,0.00000,0.01487,0.02155,0.03048,0.03733,0.05280,0.07467
2015-04-27,0.00470,0.00001,0.01487,0.02155,0.03047,0.03732,0.05278,0.07464
2015-04-24,0.00469,0.00000,0.01483,0.02149,0.03040,0.03723,0.05265,0.07446
2015-04-23,0.00469,0.00001,0.01482,0.02148,0.03038,0.03721,0.05262,0.07441
2015-04-22,0.00468,0.00000,0.01480,0.02145,0.03034,0.03716,0.05255,0.07431
2015-04-21,0.00468,0.00000,0.01481,0.02146,0.03035,0.03717,0.05257,0.07434
2015-04-20,0.00468,0.00000,0.01480,0.02145,0.03034,0.03716,0.05255,0.07432
2015-04-17,0.00468,-0.00001,0.01481,0.02146,0.03035,0.03717,0.05256,0.07433
2015-04-16,0.00469,0.00000,0.01484,0.02150,0.03041,0.03724,0.05267,0.07449
2015-04-15,0.00469,0.00000,0.01482,0.02148,0.03037,0.03720,0.05261,0.07440
2015-04-14,0.00469,0.00002,0.01482,0.02148,0.03037,0.03720,0.05260,0.07439
2015-04-13,0.00467,0.00002,0.01477,0.02141,0.03027,0.03707,0.05243,0.07415
2015-04-10,0.00465,0.00001,0.01469,0.02129,0.03010,0.03687,0.05214,0.07374
2015-04-09,0.00464,-0.00001,0.01468,0.02128,0.03009,0.03685,0.05211,0.07370
2015-04-08,0.00465,-0.00002,0.01471,0.02131,0.03014,0.03691,0.05220,0.07383
2015-04-07,0.00467,0.00001,0.01476,0.02139,0.03025,0.03704,0.05239,0.07409
2015-04-06,0.00466,0.00002,0.01473,0.02134,0.03018,0.03697,0.05228,0.07393
2015-04-03,0.00464,0.00000,0.01466,0.02125,0.03005,0.03680,0.05205,0.07361
2015-04-02,0.00464,0.00005,0.01467,0.02126,0.03006,0.03682,0.05207,0.07364
2015-04-01,0.00459,0.00000,0.01453,0.02105,0.02977,0.03646,0.05157,0.07293
2015-03-31,0.00459,0.00000,0.01451,0.02103,0.02974,0.03642,0.05151,0.07285
2015-03-30,0.00459,-0.00002,0.01452,0.02104,0.02976,0.03645,0.05154,0.07289
2015-03-27,0.00461,0.00000,0.01456,0.02110,0.02985,0.03655,0.05169,0.07311
2015-03-26,0.00461,0.00000,0.01456,0.02111,0.02985,0.03656,0.05170,0.07311
2015-03-25,0.00461,0.00000,0.01457,0.02111,0.02985,0.03656,0.05171,0.07313
2015-03-24,0.00461,0.00008,0.01458,0.02113,0.02988,0.03659,0.05175,0.07319
2015-03-23,0.00453,0.00003,0.01434,0.02077,0.02938,0.03598,0.05089,0.07196
2015-03-20,0.00450,0.00000,0.01423,0.02062,0.02916,0.03571,0.05050,0.07142
2015-03-19,0.00450,0.00003,0.01424,0.02063,0.02918,0.03574,0.05054,0.07147
2015-03-18,0.00447,-0.00001,0.01414,0.02049,0.02898,0.03549,0.05020,0.07099
2015-03-17,0.00448,0.00000,0.01416,0.02053,0.02903,0.03555,0.05028,0.07110
2015-03-16,0.00448,-0.00001,0.01416,0.02052,0.02902,0.03554,0.05027,0.07109
2015-03-13,0.00449,0.00001,0.01420,0.02057,0.02910,0.03564,0.05040,0.07127
2015-03-12,0.00448,0.00000,0.01418,0.02054,0.02905,0.03558,0.05032,0.07116
2015-03-11,0.00448,0.00000,0.01417,0.02053,0.02904,0.03556,0.05029,0.07113
2015-03-10,0.00448,0.00007,0.01418,0.02054,0.02905,0.03558,0.05032,0.07116
2015-03-09,0.00441,0.00004,0.01393,0.02019,0.02855,0.03497,0.04946,0.06994
2015-03-06,0.00437,-0.00001,0.01380,0.02001,0.02829,0.03465,0.04900,0.06930
2015-03-05,0.00438,0.00000,0.01386,0.02008,0.02840,0.03478,0.04919,0.06956
2015-03-04,0.00438,0.00000,0.01386,0.02008,0.02840,0.03478,0.04918,0.06956
2015-03-03,0.00438,0.00000,0.01385,0.02007,0.02838,0.03476,0.04916,0.06952
2015-03-02,0.00438,-0.00004,0.01385,0.02007,0.02838,0.03476,0.04915,0.06951
2015-02-27,0.00442,0.00001,0.01396,0.02023,0.02861,0.03504,0.04956,0.07009
2015-02-26,0.00441,0.00000,0.01394,0.02020,0.02856,0.03498,0.04948,0.06997
2015-02-25,0.00441,0.00007,0.01395,0.02022,0.02860,0.03502,0.04953,0.07005
2015-02-24,0.00434,-0.00001,0.01374,0.01991,0.02816,0.03449,0.04877,0.06897
2015-02-23,0.00435,0.00000,0.01376,0.01993,0.02819,0.03453,0.04883,0.06905
2015-02-17,0.00435,0.00000,0.01374,0.01991,0.02816,0.03449,0.04878,0.06898
2015-02-16,0.00435,-0.00002,0.01376,0.01995,0.02821,0.03455,0.04886,0.06910
2015-02-13,0.00437,0.00002,0.01381,0.02001,0.02830,0.03466,0.04902,0.06933
2015-02-12,0.00435,0.00001,0.01376,0.01994,0.02820,0.03453,0.04884,0.06907
2015-02-11,0.00434,0.00003,0.01371,0.01987,0.02811,0.03442,0.04868,0.06885
2015-02-10,0.00431,0.00000,0.01363,0.01975,0.02793,0.03421,0.04838,0.06842
2015-02-09,0.00431,0.00000,0.01363,0.01975,0.02793,0.03421,0.04838,0.06842
2015-02-06,0.00431,-0.00007,0.01362,0.01974,0.02791,0.03419,0.04835,0.06838
2015-02-05,0.00438,-0.00001,0.01386,0.02009,0.02841,0.03480,0.04921,0.06959
2015-02-04,0.00439,0.00006,0.01388,0.02011,0.02844,0.03484,0.04927,0.06967
2015-02-03,0.00433,0.00000,0.01368,0.01983,0.02804,0.03434,0.04857,0.06868
2015-02-02,0.00433,0.00001,0.01368,0.01983,0.02804,0.03434,0.04857,0.06869
2015-01-30,0.00432,-0.00003,0.01366,0.01980,0.02800,0.03429,0.04850,0.06858
2015-01-29,0.00435,0.00006,0.01374,0.01991,0.02816,0.03449,0.04878,0.06898
2015-01-28,0.00429,0.00001,0.01356,0.01965,0.02778,0.03403,0.04812,0.06806
2015-01-27,0.00428,0.00000,0.01354,0.01962,0.02775,0.03398,0.04806,0.06797
2015-01-26,0.00428,0.00000,0.01352,0.01960,0.02772,0.03395,0.04801,0.06789
2015-01-23,0.00428,0.00000,0.01353,0.01961,0.02773,0.03396,0.04802,0.06792
2015-01-22,0.00428,0.00000,0.01352,0.01960,0.02771,0.03394,0.04800,0.06788
2015-01-21,0.00428,0.00000,0.01354,0.01962,0.02774,0.03398,0.04805,0.06796
2015-01-20,0.00428,0.00002,0.01354,0.01962,0.02774,0.03398,0.04805,0.06795
2015-01-19,0.00426,-0.00001,0.01348,0.01954,0.02763,0.03384,0.04786,0.06769
2015-01-16,0.00427,0.00000,0.01349,0.01955,0.02764,0.03385,0.04788,0.06771
2015-01-15,0.00427,0.00000,0.01350,0.01956,0.02766,0.03388,0.04791,0.06776
2015-01-14,0.00427,0.00000,0.01350,0.01956,0.02766,0.03388,0.04791,0.06776
2015-01-13,0.00427,-0.00005,0.01350,0.01956,0.02767,0.03389,0.04792,0.06777
